id,domain,title,authors,published,abstract,url,categories
2605.04339,Health,Genotype specificity and spatial arrangement govern the direction and magnitude of selection in variable environments,"Hossein Nemati, Kamran Kaveh, Jakub Svoboda, Mohammad Reza Ejtehadi, Krishnendu Chatterjee",2026-05-05T22:58:10Z,"Spatial environmental variation can either amplify or suppress the fixation of beneficial mutants in structured populations, yet the interplay of ecological factors and spatial structure in determining which outcome occurs remains theoretically unresolved. Here, we develop a unified framework for selection on lattice graphs with environmental heterogeneity, in which mutant and resident fitness depend on the local environmental state. Across three common classes of genotype-environment interactions and a wide range of spatial arrangements of environmental states, we identify two governing principles. Genotype specificity determines the direction of the effect: heterogeneity amplifies selection when it modulates resident fitness, but suppresses selection when it modulates mutant fitness, with genotype-symmetric modulation producing weaker amplification. Spatial arrangement determines the magnitude: intermixed versus clustered environments tune the strength of amplification or suppression without reversing the direction of the effect. Together, these principles reconcile disparate theoretical results and provide predictive criteria for adaptation in heterogeneous landscapes, from microbial communities to somatic evolution and cancer.",https://arxiv.org/abs/2605.04339v1,"q-bio.PE, physics.bio-ph"
2605.04326,Health,"A foundation model of vision, audition, and language for in-silico neuroscience","Stéphane d'Ascoli, Jérémy Rapin, Yohann Benchetrit, Teon Brooks, Katelyn Begany, Joséphine Raugel, Hubert Banville, Jean-Rémi King",2026-05-05T22:13:48Z,"Cognitive neuroscience is fragmented into specialized models, each tailored to specific experimental paradigms, hence preventing a unified model of cognition in the human brain. Here, we introduce TRIBE v2, a tri-modal (video, audio and language) foundation model capable of predicting human brain activity in a variety of naturalistic and experimental conditions. Leveraging a unified dataset of over 1,000 hours of fMRI across 720 subjects, we demonstrate that our model accurately predicts high-resolution brain responses for novel stimuli, tasks and subjects, superseding traditional linear encoding models, delivering several-fold improvements in accuracy. Critically, TRIBE v2 enables in silico experimentation: tested on seminal visual and neuro-linguistic paradigms, it recovers a variety of results established by decades of empirical research. Finally, by extracting interpretable latent features, TRIBE v2 reveals the fine-grained topography of multisensory integration. These results establish artificial intelligence as a unifying framework for exploring the functional organization of the human brain.",https://arxiv.org/abs/2605.04326v1,"q-bio.NC, cs.LG"
2605.04200,Health,"Neural Manifolds as Crystallized Embeddings: A Synthesis of the Free Energy Principle, Generalized Synchronization, and Hebbian Plasticity",Vikas N. O'Reilly-Shah,2026-05-05T18:42:08Z,"The free energy principle casts perception as variational inference, but its biological implementation remains underspecified. In particular, the generalized-coordinate formalism should not be read as a literal claim that neurons compute arbitrary Taylor expansions. This paper argues that generalized synchronization provides the missing bottom-up mechanism. A contractive recurrent circuit driven by structured sensory input can synchronize to the driving dynamics. Under generic embedding conditions developed in the reservoir-computing literature, the resulting synchronization map can embed the low-dimensional sensory manifold into neural state space. Thus, the geometry predicted by the free energy principle need not be imposed from above by an explicitly Bayesian neural calculus; it can arise from ordinary recurrent dynamics driven by the world.   I then propose a developmental extension. Hebbian plasticity acting on the correlations generated by sensory-driven synchronization may crystallize the embedded manifold into recurrent connectivity, yielding an autonomous continuous attractor network when the required fixed point exists. On this view, mature head-direction, grid-cell, and stimulus-driven visual manifolds are not genetically prespecified templates, but developmental products of three interacting processes: dynamical contraction, generalized synchronization, and correlation-based plasticity. The synthesis links the free energy principle, reservoir-computing embedding theorems, and contraction-theoretic models of Hebbian recurrent networks. It also yields testable predictions about dimensional thresholds for topological recovery, developmental sensitivity to plasticity, and the dependence of attractor geometry on input statistics. The central open problem is whether the Hebbian fixed point exists and preserves the embedding quality of the synchronization manifold.",https://arxiv.org/abs/2605.04200v1,q-bio.NC
2605.04048,Health,Catastrophe-dispersion models in random and varying environments across generations,"Lucas R. de Lima, Fábio P. Machado",2026-05-05T17:59:37Z,"We study a class of branching processes in which the offspring distribution is not specified directly but is induced by a cycle of internal colony growth, catastrophic reduction and structured dispersal. The parameters governing growth, survival and dispersal are allowed to vary deterministically or randomly from one generation to the next, giving rise to branching processes in varying and random environments with implicitly defined offspring laws. We show that survival and extinction are governed entirely by the associated log-mean process, exactly as in the classical theory. The paper treats four qualitatively different dispersal mechanisms and establishes a universal ordering of the induced offspring means. For Poissonian growth with binomial survival, explicit thresholds are obtained that determine extinction or survival uniformly over all four mechanisms. A series of ecologically motivated examples with Yule-Simon growth illustrates the versatility of the framework.",https://arxiv.org/abs/2605.04048v2,"math.PR, q-bio.PE"
2605.03827,Health,Inferring Phylogenetic Networks from Allowed and Forbidden LCA-Constraints,"Patricia A. Ebert, Marc Hellmuth",2026-05-05T14:54:42Z,"Phylogenetic networks provide a framework for representing evolutionary histories involving reticulate events such as hybridization or horizontal gene transfer. A central problem is to infer such networks from local structural information. In this paper, we study network inference from least common ancestor (LCA) constraints, which specify relative ancestral relationships between pairs of taxa. While previous work has characterized when a set of required LCA constraints can be realized by a phylogenetic network, practical applications may also involve constraints that must be explicitly avoided, for example due to biological prior knowledge. We therefore consider the realization problem for pairs $(R,F)$, where $R$ is a set of allowed or, equivalently, required LCA-constraints and $F$ is a set of forbidden ones. Since there are several natural ways to formalize what it means for a network to avoid a forbidden LCA-constraint, we study three such variants. For each of them, we characterize exactly when there exists a phylogenetic network that realizes all constraints in $R$ while avoiding all constraints in $F$ in the respective sense. Based on these characterizations, we derive polynomial-time algorithms that decide the existence of such networks and construct one whenever it exists.",https://arxiv.org/abs/2605.03827v1,"cs.DM, q-bio.PE"
2605.04119,Health,Tree-Conditioned Edit Flows for Ancestral Sequence Reconstruction,"Emil Sharafutdinov, Ingemar André",2026-05-05T13:04:45Z,"Ancestral sequence reconstruction (ASR) aims to infer extinct protein sequences at internal nodes of a phylogenetic tree. Classical ASR methods are typically based on continuous-time Markov substitution models, but they treat sites largely independently and handle insertions and deletions only weakly or not at all. We introduce a tree-conditioned edit-flow model for variable-length ASR. Given two descendant sequences and their branch distances to a shared ancestor, the model reconstructs the ancestor through paired bidirectional edit trajectories constrained to agree on a common ancestral state. On a benchmark of experimentally evolved sequences with only context-independent substitutions, the model does not match the accuracy of the best classical method, yet still achieves reasonable performance despite being trained on natural sequences that include insertions, deletions, and substitutions. On a benchmark of natural homologous sequences with abundant insertions and deletions, the model most accurately localizes inferred evolutionary change.",https://arxiv.org/abs/2605.04119v1,"q-bio.QM, cs.LG, q-bio.PE"
2605.04117,Health,From Individual-Based Models to Macroscopic Dynamics of Antimicrobial Resistance,"Marco Menale, Giuseppe Toscani, Mattia Zanella",2026-05-05T10:31:18Z,"We introduce and discuss a kinetic framework describing the time evolution of the statistical distributions of a population divided into the compartments of susceptible, infectious, recovered, and resistant in the presence of a microbial infection driven by susceptible infectious interactions. Our main objective is to quantify the impact of excessive and inappropriate antimicrobial use, which accelerates the spread of resistance by enabling a fraction of infectious individuals to transition into the resistant compartment. The model consists of a system of Boltzmann type equations capturing binary interactions between susceptible and infectious individuals, complemented by linear redistribution operators that represent recovery, the development of resistance, and reinfection processes. In the grazing collision limit, we show that this Boltzmann system is well approximated by a system of coupled Fokker Planck equations. This limiting description allows for a more tractable analysis of the dynamics, including the characterization of the long-time behavior of the population densities. Our analysis highlights how interaction terms drive the system toward a stable equilibrium and quantifies the effects of inappropriate antimicrobial use on the distribution of resistant individuals. Overall, the results offer a multiscale perspective that bridges kinetic theory with classical epidemic modeling.",https://arxiv.org/abs/2605.04117v1,q-bio.PE
2605.03606,Health,Cusped singularities organize mixed-mode oscillations in mutually inhibitory slow-fast systems,Morten Gram Pedersen,2026-05-05T10:29:34Z,"Mutual inhibition is a common motif in neural systems. Here, we establish that cusped singularities - folded singularities located at cusp points of critical manifolds - provide a universal organizing mechanism for mixed-mode oscillations (MMOs) in coupled slow-fast systems with mutual inhibition. We show that the geometric setup of these systems generically satisfies the conditions required by established geometric singular perturbation theory and blow-up methods, guaranteeing that such cusped singularities yield small-amplitude oscillations (SAOs). MMOs appear from the SAOs combined with an appropriate return mechanism. Further, we show that the geometric presence of a cusped singularity is strictly related to occurrence of a nearby singular Hopf bifurcation. We demonstrate the efficacy of this framework in two distinct neuronal models: the Curtu rate model of mutually inhibitory neural populations and coupled Morris-Lecar neurons with synaptic inhibition. In both cases, pushing the full system equilibrium near the cusped singularity triggers SAOs as the system passes near the cusp and approaches a full-system saddle-focus related to the singular Hopf bifurcation. Large-amplitude oscillations appear as the system spirals away from the saddle-focus, leading to MMOs, which may exhibit distinctive alternating patterns, in contrast to standard saddle-node induced MMOs. Our results establish cusped singularities as a generic, biologically relevant mechanism for complex oscillatory dynamics in inhibitory neural networks as well as for other inhibitory slow-fast systems.",https://arxiv.org/abs/2605.03606v1,"math.DS, q-bio.NC, q-bio.QM"
2605.03498,Health,Connecting IBD tracts and runs of homozygosity: A coalescent framework for inferring effective population size,Enrique Santiago,2026-05-05T08:34:59Z,"Identity by descent (IBD) tracts and runs of homozygosity (ROH) are related concepts that refer to the autozygosity in chromosome segments. However the formal relationship between their length distributions remains to be established. Here we present a coalescent framework that unifies these two concepts within a single analytical development. Starting from a Wright-Fisher model, we derive closed-form probability density functions for IBD tract lengths and extend these to the observable distribution of ROH lengths. This is achieved by explicitly modelling the displacement of ROH limits from true recombination breakpoints to the nearest heterozygous marker site. Mutation, gene conversion, finite marker density, and variable marker heterozygosity are incorporated as parameters in the theory that link IBD tracts to ROH. We show that the chromosome segment homozygosity (CSH) statistic emerges as a special case. This enables demographic information from IBD tracts and ROHs to be combined into a framework for inferring effective population size. Finally, we incorporate the quantitative genetic theory of background selection into the IBD length distribution, to show how selection introduces a systematic upward bias in apparent tract lengths. This demonstrates that no single Ne value can account for the entire IBD length distribution under selection. The application of this theory to the detection of selection signatures in the genome is illustrated using the example of the local selective sweep associated with lactase persistence in human populations.",https://arxiv.org/abs/2605.03498v1,q-bio.PE
2605.04115,Health,Learning reveals invisible structure in low-rank RNNs,"Yoav Ger, Omri Barak",2026-05-05T07:41:15Z,"Learning in neural systems arises from synaptic changes that reshape the representations underlying behavior. While low-rank recurrent neural networks (RNNs) have emerged as a powerful framework for linking connectivity to function, a theoretical understanding of their learning process remains elusive. Here, we extend the low-rank framework from activity to learning by deriving gradient-descent dynamics directly in a reduced overlap space. We formulate a closed-form, low-dimensional system of ODEs that governs learning in this space, exact for linear RNNs and asymptotically exact for nonlinear RNNs in the large-$N$ Gaussian limit. Central to our analysis is a distinction between two classes of overlaps: loss-visible overlaps, which fully determine network activity, output, and loss, and loss-invisible overlaps, which do not affect function but are required to describe learning. We illustrate the consequences of this decomposition through two phenomena. First, we show that learning can serve as a perturbation that exposes differences in connectivity between functionally equivalent networks. Second, we show that loss-invisible overlaps can act as memory variables that encode training history, and characterize the conditions under which this occurs. Finally, we present several testable predictions for biological learning experiments derived from our theory.",https://arxiv.org/abs/2605.04115v1,"cs.LG, cs.AI, q-bio.NC"
2605.03219,Health,The Incommensurability Principle in Biological Transport,Riccardo Marchesi,2026-05-04T23:17:11Z,"Biological vascular networks exhibit branching exponents ($α^* \approx 2.72$) conserved across developmental stages and observed in multiple mammalian species [Kassab et al. (1993), Zamir (1999)], despite vast metabolic and anatomical variation. We prove this universality is a mathematical necessity arising from the physical incommensurability of optimization constraints. We establish three theorems.   (1) No-Go Theorem: Local optimization combining extensive metabolic costs with dimensionless wave-reflection penalties requires a coupling parameter varying by $10^2$--$10^3$ across the hierarchy, precluding universal exponents.   (2) Metabolic Gauge Invariance: The unique dimensionless cost functional consistent with scale invariance and thermodynamic linearity is the fractional metabolic excess; alternative penalties (logarithmic measures) fail empirical validation.   (3) Architectural Invariance: The minimax duty cycle $η^*$ is an exact invariant of the allometric class $\mathcal{A}(G,p,α_w)$, orthogonal to absolute metabolic scales -- explaining developmental stability. The minimax emerges as the unique attractor for networks optimizing physically incommensurable costs, unifying previous single-mechanism results as degenerate boundary cases.",https://arxiv.org/abs/2605.03219v1,"physics.bio-ph, q-bio.TO"
2605.03169,Health,NeuralSet: A High-Performing Python Package for Neuro-AI,"Jean-Rémi King, Corentin Bel, Linnea Evanson, Julien Gadonneix, Sophia Houhamdi, Jarod Lévy, Josephine Raugel, Andrea Santos Revilla, Mingfang Zhang, Julie Bonnaire, Charlotte Caucheteux, Alexandre Défossez, Théo Desbordes, Pablo Diego-Simón, Shubh Khanna, Juliette Millet, Pierre Orhan, Saarang Panchavati, Antoine Ratouchniak, Alexis Thual, Teon L. Brooks, Katelyn Begany, Yohann Benchetrit, Marlène Careil, Hubert Banville, Stéphane d'Ascoli, Simon Dahan, Jérémy Rapin",2026-05-04T21:28:48Z,"Artificial intelligence (AI) is increasingly central to understanding how the brain processes information. However, the integration of neuroscience and modern AI is bottlenecked by a fragmented software ecosystem. Current tools are siloed by recording modality and optimized for small-scale, in-memory workflows, limiting the use of massive, naturalistic datasets. Here, we introduce NeuralSet, a Python framework that efficiently unifies the processing of diverse neural recordings (including fMRI, M/EEG, and spikes) and complex experimental stimuli (such as text, audio, and video). By decoupling experimental metadata from lazy, memory-efficient data extraction, NeuralSet harmonizes standard neuroscientific preprocessing pipelines with pretrained deep learning embeddings. This approach provides a single PyTorch-ready interface that scales seamlessly from local prototyping to high-performance cluster execution. By eliminating manual data wrangling and ensuring full computational provenance, NeuralSet establishes a scalable, unified infrastructure for the next generation of neuro-AI research.",https://arxiv.org/abs/2605.03169v1,q-bio.NC
2605.03146,Health,A temperature-driven diffusion model of Usutu virus spread in Germany with spillover into neighbouring countries,"Pride Duve, Dániel Cadar, Norbert Becker, Jonas Schmidt-Chanasit, Felix Gregor Sauer, Renke Lühken",2026-05-04T20:36:05Z,"Usutu virus (USUV) is a flavivirus of the Japanese encephalitis complex transmitted between \textit{Culex} mosquitoes and birds, a transmission pattern similar to that of the West Nile virus (WNV). In Germany, the first case of USUV was detected in 2010 in mosquitoes collected in the town of Weinheim, and by 2018 the virus had spread to almost the entire country. Interestingly, the infection front exhibited a clockwise rotational spread pattern throughout the years, a pattern completely different from that of the WNV. This clockwise progression corresponded closely with the spatial temperature gradient, suggesting that warmer regions probably facilitated faster viral amplification and onward transmission. Understanding the drivers that influence the spreading patterns of arboviruses is important as it guides surveillance and implementation of control strategies. In this study, we develop a reaction-diffusion partial differential equation (PDE) model to investigate the spatial spread of USUV in Germany within an extended domain that includes some neighbouring countries (Belgium, the Netherlands, and Luxembourg), thereby capturing cross-border transmission processes. Mosquito parameters, i.e., extrinsic incubation rate, mortality and biting rates, are temperature-driven, as temperature plays an important role in the activity of mosquitoes. Our model qualitatively reproduced the main spatial trends of USUV in Germany and surrounding countries. The heterogeneous spread pattern arises from the interplay of diffusion and spatially varying temperature, which together may influence determine regions with higher transmission potential.",https://arxiv.org/abs/2605.03146v1,q-bio.PE
2605.03046,Health,"Epistatic strength, modularity, and locus heterogeneity shape the number of local optima in fitness landscapes","Mahan Ghafari, Alejandro Castro Cabrera, Alejandro Lage-Castellanos, Guillaume Achaz, Joachim Krug, Luca Ferretti",2026-05-04T18:13:13Z,"Fitness landscapes provide a quantitative framework for understanding how natural selection shapes evolutionary trajectories. A central feature of these landscapes is their number of local optima, which determines whether fitness-increasing evolution can proceed towards a global optimum or become trapped on suboptimal peaks. Although multiple peaks are known to require reciprocal sign epistasis, the quantitative relationship between epistasis and number of peaks remains incompletely understood. Here, we show that for a broad class of unstructured fitness landscapes, i.e. isotropic Gaussian random fields, the expected number of local optima is determined by a single local measure of epistasis: the correlation of fitness effects. This provides a baseline prediction for the number of peaks in typical unstructured landscapes and links peak density directly to the amount of reciprocal sign epistasis. This baseline changes when epistatic interactions are structured. We show that clustering interactions within blocks of loci slightly increases the number of local optima. In contrast, strong heterogeneity between loci, where only a small subset of loci participate in epistatic interactions, causes the number of peaks to collapse. These results show that the number of local optima is governed not only by the overall strength of epistasis, but also by how epistatic interactions are distributed across the genotype space. Our framework therefore reconciles the central role of reciprocal sign epistasis with the observation that landscapes with similar amounts of epistasis can differ substantially in ruggedness, and provides a guide to the range of peak numbers expected in typical landscapes.",https://arxiv.org/abs/2605.03046v1,"q-bio.PE, cond-mat.dis-nn"
2605.02852,Health,Inferring Active Neural Circuits Using Diffusion Scores,"Savik Kinger, Johannes Bertram, Luciano Dyballa, Eviatar Yemini, Steven W. Zucker",2026-05-04T17:30:17Z,"In biological systems, neural circuits compute through directed, short-latency interactions whose effects unfold across multiple time scales and behavioral contexts. We address the problem of inferring these local, lag-specific interactions from sampled neural population activity under varying stimuli, without assuming a parametric form for the underlying dynamics. Our approach leverages denoising score models by estimating joint-window scores over consecutive activity snapshots (i.e., brain states) and converting these scores into calibrated, directed edge tests via cross-block score products. The key insight is that these products recover the Jacobian of the transition map between brain states under nonlinear dynamics. To cleanly separate lag-specific effects, we introduce minimal multi-block windows that condition on intermediate time points, avoiding the omitted-lag bias inherent in pairwise analyses. The resulting method, Score--Block Time Graphs (SBTG), identifies lag-specific directed interactions in sampled neuronal population data. We specifically apply SBTG to whole-brain C. elegans calcium imaging data to recover lag-specific circuit structure not resolved by current methods, including improved alignment with independent connectomes, cell-type-specific temporal organization, and neuromodulatory profiles consistent with known receptor kinetics. These findings highlight the potential for SBTG to serve as a practical ``AI for science'' tool by turning high-dimensional neural population recordings into statistically testable circuit hypotheses.",https://arxiv.org/abs/2605.02852v1,q-bio.NC
2605.02675,Health,Online Generalised Predictive Coding,"Mehran H. Z. Bazargani, Szymon Urbas, Adeel Razi, Thomas Brendan Murphy, Karl Friston",2026-05-04T14:55:37Z,"This paper introduces an extension of generalised filtering for online applications. Generalised filtering refers to data assimilation schemes that jointly infer latent states, learn unknown model parameters, and estimate uncertainty in an integrated framework -- e.g., estimate state and observation noise -- at the same time (i.e., triple estimation). This framework appears across disciplines under different names, including variational Kalman-Bucy filtering in engineering, generalised predictive coding in neuroscience, and Dynamic Expectation Maximisation (DEM) in time-series analysis. Here, we specialise DEM for ``online'' data assimilation, through a separation of temporal scales. We describe the variational principles and procedures that allow one to assimilate data in a way that allows for a slow updating of parameters and precisions, which contextualise fast Bayesian belief updating about the dynamic hidden states. Using numerical studies, we demonstrate the validity of online DEM (ODEM) using a non-linear -- and potentially chaotic -- generative model, to show that the ODEM scheme can track the latent states of the generative process, even when its functional form differs fundamentally from the dynamics of the generative model. Framed from a neuro-mimetic predictive coding perspective, ODEM offers a biologically inspired solution to online inference, learning, and uncertainty estimation in dynamic environments.",https://arxiv.org/abs/2605.02675v1,"stat.ML, cs.LG, q-bio.NC"
2605.02499,Health,Genealogical structures under interactive neutral reproduction: factorial moment duality via a Frankenstein process,"Ellen Baake, Fernando Cordero, Hannah Dopmeyer",2026-05-04T11:50:32Z,"We establish a genealogical framework for an existing analytical moment duality between a Wright--Fisher type SDE and a counting process with interaction. To achieve this, we construct a finite-population Moran model featuring interactive neutral reproduction as a novel mechanism. In the corresponding events, an individual, regardless of its own type, can only reproduce if a randomly encountered partner is of the ``fit'' type. This Moran model has a relatively simple counting process as its factorial moment dual, whose genealogical meaning appears to be cryptic: after all, the line-counting process of the natural genealogical process of the model, namely the ancestral influence graph (AIG), exhibits a complex hierarchical structure not reflected in the factorial moment dual. Since moment duality is a property in expectation, we are allowed to systematically remove information from the AIG and merge different realizations of the ancestry. We call the result the \emph{Frankenstein process}. Based on this, we establish the factorial moment duality from a genealogical perspective. The moment duality in the diffusion limit follows in a natural way.",https://arxiv.org/abs/2605.02499v1,"math.PR, q-bio.PE"
2605.02365,Health,Modeling sequential cognitive states via population level cortical dynamics,"M Virginia Bolelli, Luca Greco, Dario Prandi",2026-05-04T09:09:13Z,"In this work, we present a mathematical model for cyclic and sequential patterns of brain activity, combining heteroclinic dynamics with discrete neural-field models. We first show that spatial-discrete neural-field equations with biologically realistic equilibria cannot support heteroclinic cycles. On the other hand, heterocline dynamics often arise in Lotka-Volterra-type systems, but these equations do not directly correspond to neuronal processes. To address this, we use a version of the Universal Approximation Theorem to approximate any target dynamics by a neural network interpretable as a high-dimensional Amari-type neural-field system. When the target dynamics contains a heteroclinic cycle, the approximating vector field generates a periodic trajectory that closely follows the heteroclinic connection. As a case study, we consider the cognitive processes underlying focused-attention meditation. We show how the model reproduces sequential transitions among cognitive states and we conclude providing a neural interpretation of the approximating dynamics.",https://arxiv.org/abs/2605.02365v1,"math.DS, q-bio.NC"
2605.01770,Health,Emergent population dynamics of random walkers with cooperative reproduction and spatial selection,"Ohad Vilk, Baruch Meerson",2026-05-03T08:09:15Z,"We extend the $N$ branching Brownian motions model of population invasion to higher-order asexual reproduction. Increasing reproduction order leads to qualitative changes: invasion fronts generically cease to exist beyond binary reproduction; and in the binary case itself, their speed becomes diffusion-independent. Ternary reproduction shows critical behavior, with collapse into a strongly localized `invasion bullet' in the supercritical regime, diffusive spreading in the subcritical regime, and a continuous family of fronts at criticality. These results suggest that the dominance of division and binary reproduction in nature reflects fundamental constraints on invasion dynamics.",https://arxiv.org/abs/2605.01770v1,"q-bio.PE, cond-mat.stat-mech, math.PR, nlin.PS"
2605.01767,Health,Electroencephalography and Electromyography as a Non-Invasive Biomarker of Neural Regeneration: A Review of Central and Peripheral Nervous System Injury and Regeneration,"Maryam Kheyrollah, Reza Khanbabaie, Chris Ullrich, Mohammad Moulaeifard",2026-05-03T07:59:27Z,"Regeneration of the nervous system after injury remains an important therapeutic objective, especially in the central nervous system (CNS), in which regeneration is restricted by both neuronal limitations as well as adverse extracellular environments. Conversely, the peripheral nervous system (PNS) displays enhanced regenerative capability in the presence of supportive Schwann cells (SC) and pro-growth stimuli. While the structure and molecular mechanisms are thoroughly understood, functional biomarkers that can non-invasively monitor regeneration in real time are limited. In this review, we discuss the promise of electroencephalography (EEG) as well as electromyography (EMG) as real-time, non-invasive biomarkers to monitor damage to nerves and regeneration in both CNS and PNS contexts.   First, we contrast biological and electrophysiological indicators of CNS/PNS injury, showing how EEG signs, including oscillatory power, connectivity, and evoked potential changes, reflect dysfunction due to injury as well as neuroplastic reorganization. Also, EMG provides direct insight into muscle activation and peripheral output, providing useful EEG complementation in neuromuscular pathway integrity and reactivation. In CNS injuries (e.g., stroke, spinal cord injury (SCI)), EEG typically shows global slowing, disrupted interhemispheric coherence, and partial recovery of higher frequencies. For PNS injuries, EEG can capture cortical remapping and return of somatosensory evoked responses with re-establishment of the peripheries' connectivity. EMG, in turn, enables monitoring of reinnervation and restoration of functional motor output.   This review presents a dual-system perspective, positioning EEG and EMG not only as diagnostic tools but also as functional biomarkers of neural regeneration, thereby bridging electrophysiology, plasticity, and clinical recovery.",https://arxiv.org/abs/2605.01767v1,"q-bio.NC, eess.SP"
2605.01680,Health,Computational foundations of the human world,"Marcus J. Hamilton, Abhishek Yadav, Harrison Hartle, Jan Korbel, Niels Kornerup, Andrew J. Stier, Douglas H. Erwin, Hyejin Youn, Christopher P. Kempes, Hajime Shimao, Kyle Harper, James Evans, David H. Wolpert",2026-05-03T02:36:20Z,"Human societies continuously transform scattered information into collective judgments and coordinated action, whether through markets discovering prices, governments allocating resources, communities enforcing norms, or science converging on reliable claims. Importantly, the computational difficulty of collective decision-making, particularly the time and communication required to reach solutions, imposes fundamental constraints on social organization. While theoretical computer science offers formal tools for analyzing such problems, for instance, by analyzing resource requirements, including time and memory, surprisingly, there is no domain of social science that focuses on the nature of computation in the human world. This perspective argues that we now have the opportunity to deploy these computational frameworks to study human social organization, opening research directions at the intersection of computer science and social science. We highlight core social phenomena that can be framed as computational, including (i) distributed consensus and coordinated action, (ii) societal restructuring with scale, (iii) hierarchical and modular structure, and (iv) externalized memory systems. We identify several concepts from theoretical computer science that may provide insight into these phenomena, especially emphasizing more recently developed approaches beyond the paradigm of Turing~Machines and worst-case computational complexity.",https://arxiv.org/abs/2605.01680v1,"cs.SI, eess.SY, q-bio.PE"
2605.01656,Health,From Cortical Synchronous Rhythm to Brain Inspired Learning Mechanism: An Oscillatory Spiking Neural Network with Time-Delayed Coordination,"Tingting Dan, Guorong Wu",2026-05-03T00:49:06Z,"Human cognition emerges from coordinated spiking dynamics in distributed neural circuits, where information is encoded via both firing rates and precise spike timing determined by brain rhythms. Inspired by this notion, we propose a brain-inspired learning primitive in which cognition-level neural synchrony emerges through iterative bottom-up and top-down interactions between micro-scale dynamics of spiking neurons and a macro-scale mechanism of oscillatory synchronization. Specifically, we model each parcel (e.g., a cortical region or an image pixel) in the target system as a spiking neuron embedded in a predefined connectivity scaffold. Low-level information is encoded in a spatiotemporal domain, where neurons are selectively grouped and fire spontaneously over time through self-organized dynamics. In the bottom-up route, oscillatory synchronization is formed from past spiking activity accumulated over a finite memory window. Since brain dynamics operate in a regime of partial and transient synchronization rather than global phase locking, we model oscillatory coordination using a time-delayed synchronization formulation, which enables a top-down modulation of heterogeneous neural spiking for a large-scale distributed system. Together, we devise a spiking-by-synchronization neural network (S2-Net) that uses rhythmic timing as a control mechanism for efficient information processing. Promising results have been achieved across a broad range of tasks, including neural activity decoding, energy-efficient signal processing, temporal binding and semantic reasoning.",https://arxiv.org/abs/2605.01656v1,"q-bio.NC, cs.AI, cs.LG"
2605.02956,Health,Equilibrium and Competition in Evolutionary Dynamics,"J. Medina Diaz, F. Peña-Garcia, Irbin Llanqui",2026-05-02T14:24:48Z,"A fundamental problem in protobiological dynamics is to understand how chemically generated polymers can form persistent sequence distributions before the emergence of replication. We study deterministic polymer growth in which each finite sequence is followed along its genealogical structure. The system pictures an open polymerization cascade in which each polymer is produced from a unique precursor and lost by degradation and further extension. Setting fixed activated precursors, we show global well-posedness, positivity, uniqueness of a strictly positive equilibrium, and exponential convergence to an explicit steady state distribution. Under an additional uniform decay condition, this convergence becomes global exponential stability in a uniform norm.   We then couple the polymerization to a shared environmental resource with logistic growth and depletion by two activated precursors. In the resulting binary polymerization competition model, the equilibrium structure is governed by a three-dimensional core subsystem. We prove that strictly positive equilibria exist exactly above a sharp resource threshold. At the threshold the equilibrium is unique, while above it two positive branches appear. The lower branch is unstable and the upper branch is locally stable. For the complete infinite system, we exhibit positivity, global componentwise existence, a priori bounds, and under persistence and dominance assumptions, global exponential stability.   Finally, we introduce template directed replication through a replicator term. The pre-replicative equilibrium continues only under neutral fitness, and heterogeneous fitness removes it as an equilibrium of the replicated system.",https://arxiv.org/abs/2605.02956v1,q-bio.PE
2605.01430,Health,Measuring Understanding Through Discrete Compositional Knowledge Structures in Hierarchical Automata,Igor Balaz,2026-05-02T13:02:34Z,"How do we measure genuine understanding in artificial cognitive systems? Current approaches face a measurement gap: probabilistic systems refine confidence gradually, practice-based systems compile knowledge through repeated execution, and neural systems distribute understanding across opaque embedding spaces. We propose that making understanding measurable requires architectures where understanding formation produces discrete, inspectable structural signatures. This paper presents hierarchical automata built from finite state machines representing patterns and higher-order automata representing compositions. Constrained inference constructs automata from single observations. Similarity detection clusters related automata, making concept robustness quantifiable. Graph memory makes compositional knowledge directly inspectable. Metacognitive mechanisms enable observable reconfiguration. We demonstrate understanding measurement in a simple geometric domain. Graph evolution tracking reveals five measurable signatures: immediate representation formation, structural knowledge, generalization capacity, compositional awareness, and metacognitive access. These measurements distinguish structural understanding from statistical correlation. Our contribution is a framework for making understanding measurable through discrete compositional knowledge structures. This measurement capability complements perceptual learning in neural systems and task execution in neurosymbolic architectures.",https://arxiv.org/abs/2605.01430v1,q-bio.NC
